y,count
23404,694283191210
23405,713418914360
23406,689813121704
23407,706913865034
23408,686641801544
23409,702581238918
23410,680123891486
23411,699400696205
23412,676000898156
23413,692641084655
23414,673162096548
23415,688266808049
23416,666631979730
23417,685409450096
23418,662229649034
23419,679026037628
23420,659327052844
23421,674614577220
23422,653172954602
23423,671458946505
23424,649102958582
23425,665072514482
23426,646139084960
23427,660995481649
23428,639748175236
23429,658161112617
23430,635636845968
23431,651759453372
23432,632991712810
23433,647413564505
23434,626959770378
23435,644526325688
23436,622810413222
23437,638487566295
23438,619874726918
23439,634473891608
23440,613835353982
23441,631528422368
23442,610015748054
23443,625259141712
23444,607386870402
23445,621202180930
23446,601343922960
23447,618563019135
23448,597259824832
23449,612654561624
23450,594576758642
23451,608558677256
23452,588880057998
23453,605648222920
23454,585114317412
23455,599730732337
23456,582380655870
23457,595956388449
23458,576458250744
23459,593339617601
23460,572660268544
23461,587416906144
23462,570220363056
23463,583395042530
23464,564640952166
23465,580727351193
23466,560800821812
23467,575149717732
23468,558096164618
23469,571434601619
23470,552517638290
23471,568715606381
23472,548982859766
23473,562920560619
23474,546568423048
23475,559171609176
23476,540982548556
23477,556745693054
23478,537207823284
23479,551281436728
23480,534738410432
23481,547504256254
23482,529481009256
23483,544820308902
23484,526009605724
23485,539355201020
23486,523489734502
23487,535870276044
23488,518029291578
23489,533468327845
23490,514521473214
23491,528005105361
23492,512280836454
23493,524286899922
23494,507136945826
23495,521839874503
23496,503597237838
23497,516695948475
23498,501114362432
23499,513269726506
23500,495967343992
23501,510771106820
23502,492718410050
23503,505428673566
23504,490501918366
23505,501978929591
23506,485353502388
23507,499748563796
23508,481876002644
23509,494721528448
23510,479614963468
23511,491238268248
23512,474779626666
23513,488775228662
23514,471579073286
23515,483742902157
23516,469275905744
23517,480539274704
23518,464248143928
23519,478341292990
23520,461020997604
23521,473308959804
23522,458971095152
23523,469893219683
23524,454243869732
23525,467650212328
23526,450992941738
23527,462918964945
23528,448714659898
23529,459771356488
23530,443989263778
23531,457485348697
23532,441004504438
23533,452576556705
23534,438979475848
23535,449401085240
23536,434249096782
23537,447371015625
23538,431056832018
23539,442751370791
23540,428994929200
23541,439551395036
23542,424552636190
23543,437298017436
23544,421623393616
23545,432681098640
23546,419517035404
23547,429745515762
23548,414901558374
23549,427735659968
23550,411943506290
23551,423121930882
23552,410078046058
23553,419987136025
23554,405746389306
23555,417939265964
23556,402762726408
23557,413601946159
23558,400690380240
23559,410719263876
23560,396357334978
23561,408638496819
23562,393624063278
23563,404132712644
23564,391782032106
23565,401230268394
23566,387450464044
23567,399380076111
23568,384530463298
23569,395149508130
23570,382649029276
23571,392219756998
23572,378589945604
23573,390168095565
23574,375910193362
23575,385943379291
23576,373992708618
23577,383256630848
23578,369767998970
23579,381434673797
23580,367066637520
23581,377209810271
23582,365378042570
23583,374341232995
23584,361413254992
23585,372481364396
23586,358691382060
23587,368517908091
23588,356806290588
23589,365888598904
23590,352846194768
23591,363991771832
23592,350352767516
23593,359879069532
23594,348684301950
23595,357226929124
23596,344730357974
23597,355549113488
23598,342061167718
23599,351684834985
23600,340361079416
23601,349013894645
23602,336654419722
23603,347153642456
23604,334212164706
23605,343292482846
23606,332474740878
23607,340848295341
23608,328620719000
23609,339198072044
23610,326161671366
23611,335341546224
23612,324631488186
23613,332726064702
23614,321022942218
23615,331042986500
23616,318542123706
23617,327434115346
23618,316833337504
23619,325036069116
23620,313225034448
23621,323323740048
23622,310960185840
23623,319571433316
23624,309456468986
23625,317157729989
23626,305849881650
23627,315643100185
23628,303426403330
23629,312126064882
23630,301889886414
23631,309697423585
23632,298516587352
23633,308011773554
23634,296297783036
23635,304501614464
23636,294730500932
23637,302280014596
23638,291226217620
23639,300789737934
23640,288988907554
23641,297281560287
23642,287616066120
23643,294905475480
23644,284334594680
23645,293390027343
23646,282081220688
23647,290105254349
23648,280540156570
23649,287935187136
23650,277262449844
23651,286388028815
23652,275212500372
23653,282976069049
23654,273856886850
23655,280786124256
23656,270585426798
23657,279426422138
23658,268384483496
23659,276235397257
23660,267002224530
23661,274028765178
23662,263942744440
23663,272513299244
23664,261935029658
23665,269326350620
23666,260527187860
23667,267313770278
23668,257343617768
23669,265975256720
23670,255323111238
23671,262792747193
23672,254090515304
23673,260643230121
23674,251115300882
23675,259277344961
23676,249076308514
23677,256305105188
23678,247692987028
23679,254339709354
23680,244725566922
23681,252949747280
23682,242869463028
23683,249856620800
23684,241659947136
23685,247877338840
23686,238695682048
23687,246661302270
23688,236704720902
23689,243769712661
23690,235465816330
23691,241778270341
23692,232700328310
23693,240416123889
23694,230891024916
23695,237530192216
23696,229625511576
23697,235715130552
23698,226748430984
23699,234518672593
23700,224923884822
23701,231641301681
23702,223823056376
23703,229695220141
23704,221134831616
23705,228477887078
23706,219295704248
23707,225790527610
23708,218059589986
23709,224017579719
23710,215375909980
23711,222772426250
23712,213708690764
23713,219978693193
23714,212627990648
23715,218196463817
23716,209950010490
23717,217108385341
23718,208155947972
23719,214501599728
23720,207051732646
23721,212705935433
23722,204559201994
23723,211486194577
23724,202928140212
23725,208882509297
23726,201802972976
23727,207250203186
23728,199205506406
23729,206186767773
23730,197562782610
23731,203587299639
23732,196584901312
23733,201838979515
23734,194164298494
23735,200751123173
23736,192512357490
23737,198330015777
23738,191406132586
23739,196736745576
23740,188992872780
23741,195627462742
23742,187495065480
23743,193110921558
23744,186534333572
23745,191506835294
23746,184122746050
23747,190543975387
23748,182511852454
23749,188196244403
23750,181532705874
23751,186581381884
23752,179288321138
23753,185495589750
23754,177829113674
23755,183153439898
23756,176827129776
23757,181691882995
23758,174490074756
23759,180744496356
23760,173017368394
23761,178410328129
23762,172152443156
23763,176838933031
23764,169980269474
23765,175872405835
23766,168496189316
23767,173697322762
23768,167516606248
23769,172271989863
23770,165347575252
23771,171287998568
23772,164007286936
23773,169023279492
23774,163157995078
23775,167589275097
23776,160993561710
23777,166737194353
23778,159551911026
23779,164629280138
23780,158682650478
23781,163183121620
23782,156674236932
23783,162219588209
23784,155368591422
23785,160121033893
23786,154479960330
23787,158811520893
23788,152384103868
23789,157977408429
23790,151069133830
23791,155882082310
23792,150308711072
23793,154475743436
23794,148359661548
23795,153620902917
23796,147036891948
23797,151673920275
23798,146169152302
23799,150402375633
23800,144225816042
23801,149529383829
23802,143030688084
23803,147503314900
23804,142283853132
23805,146221537963
23806,140348186046
23807,145469571907
23808,139057925478
23809,143584772926
23810,138294567498
23811,142294132390
23812,136498204804
23813,141443926615
23814,135334632896
23815,139563171827
23816,134551125724
23817,138400652266
23818,132677067086
23819,137665047831
23820,131507361524
23821,135790292164
23822,130837761402
23823,134535417446
23824,129100710850
23825,133784113179
23826,127920318560
23827,132047063653
23828,127154626562
23829,130912846412
23830,125420365778
23831,130145910927
23832,124359150760
23833,128334769144
23834,123705425572
23835,127193188079
23836,121975201802
23837,126534338125
23838,120829839926
23839,124853101185
23840,120158631364
23841,123706422739
23842,118556978886
23843,122954773689
23844,117524223286
23845,121280377604
23846,116836909494
23847,120246489135
23848,115167230196
23849,119601750299
23850,114125687416
23851,117930179934
23852,113543808452
23853,116815170003
23854,111996206680
23855,116157176133
23856,110947210714
23857,114609011935
23858,110275156526
23859,113605267840
23860,108732216452
23861,112930925103
23862,107794010186
23863,111316416526
23864,107220947778
23865,110304390034
23866,105683499254
23867,109729575892
23868,104666445028
23869,108236031975
23870,104079297442
23871,107215724102
23872,102656487304
23873,106559573693
23874,101742923072
23875,105069403223
23876,101143362934
23877,104153760234
23878,99656389942
23879,103591269743
23880,98737174260
23881,102106413708
23882,98230040554
23883,101119094201
23884,96855887820
23885,100542026757
23886,95927822962
23887,99170254528
23888,95340736896
23889,98282279085
23890,93972709648
23891,97691706969
23892,93142332258
23893,96257870337
23894,92647266104
23895,95363257949
23896,91281917302
23897,94865876830
23898,90381160080
23899,93538893631
23900,89870765376
23901,92639243981
23902,88611636862
23903,92064408414
23904,87806983404
23905,90743103482
23906,87282042702
23907,89935803727
23908,85966708658
23909,89447925483
23910,85154798316
23911,88132401177
23912,84715458000
23913,87258390708
23914,83499525682
23915,86758892034
23916,82681378486
23917,85543976926
23918,82171689904
23919,84760281398
23920,80959170366
23921,84246994684
23922,80230679780
23923,82977791759
23924,79801634034
23925,82190462773
23926,78593317714
23927,81757783668
23928,77799598542
23929,80587609166
23930,77357813652
23931,79793281647
23932,76247159676
23933,79292518067
23934,75538099284
23935,78124666403
23936,75085059598
23937,77415908794
23938,73921160022
23939,76995233106
23940,73206771068
23941,75830790947
23942,72829138556
23943,75062573839
23944,71756902084
23945,74629683946
23946,71038374926
23947,73557279535
23948,70594580702
23949,72869334659
23950,69527314400
23951,72424395795
23952,68887821752
23953,71305371779
23954,68517719800
23955,70611459798
23956,67452450228
23957,70241445588
23958,66755409264
23959,69208948204
23960,66375727096
23961,68510750792
23962,65395951002
23963,68076917864
23964,64776916866
23965,67048289500
23966,64384937342
23967,66428379678
23968,63358790246
23969,66064879423
23970,62732766156
23971,65040699599
23972,62410048706
23973,64365404210
23974,61468389488
23975,63991408798
23976,60836408092
23977,63048973662
23978,60455316516
23979,62447143488
23980,59516113798
23981,62064219371
23982,58956714478
23983,61076977658
23984,58640012280
23985,60471971404
23986,57703637774
23987,60154055732
23988,57094203254
23989,59246318932
23990,56766812624
23991,58634776742
23992,55909021112
23993,58261432552
23994,55367406706
23995,57358556316
23996,55030038196
23997,56815535090
23998,54129056410
23999,56505962918
24000,53582762178
24001,55605923374
24002,53308594752
24003,55014075508
24004,52481422384
24005,54693652102
24006,51931358028
24007,53867655504
24008,51602902872
24009,53343883038
24010,50778602536
24011,53013187229
24012,50292126270
24013,52148638648
24014,50022910856
24015,51619362664
24016,49202969322
24017,51348441216
24018,48669026076
24019,50553714764
24020,48391353634
24021,50020110516
24022,47640451632
24023,49699986098
24024,47168684370
24025,48908034484
24026,46880110450
24027,48437230340
24028,46091375418
24029,48172885551
24030,45616884642
24031,47383776074
24032,45383171356
24033,46868229762
24034,44661770054
24035,46594923157
24036,44181946384
24037,45874097310
24038,43900624096
24039,45416823565
24040,43180657110
24041,45135888820
24042,42758606338
24043,44378599825
24044,42531595988
24045,43917871022
24046,41813602142
24047,43688310627
24048,41350589018
24049,42994987075
24050,41113938074
24051,42531530301
24052,40458735694
24053,42256296764
24054,40049888104
24055,41566287337
24056,39804605530
24057,41157686165
24058,39116715160
24059,40933056525
24060,38703589338
24061,40244473595
24062,38508465504
24063,39796308437
24064,37879288160
24065,39565291368
24066,37462227898
24067,38935747190
24068,37222998686
24069,38541189653
24070,36596185520
24071,38301170625
24072,36232085710
24073,37640376036
24074,36039335636
24075,37241009085
24076,35415505416
24077,37048166063
24078,35013338006
24079,36445303984
24080,34812752694
24081,36042175777
24082,34243478706
24083,35809269595
24084,33890716188
24085,35208103187
24086,33683615598
24087,34854318532
24088,33083496150
24089,34665759664
24090,32727654644
24091,34066615195
24092,32563895348
24093,33678894923
24094,32017067370
24095,33482241943
24096,31656579944
24097,32937351816
24098,31453969980
24099,32595876843
24100,30910512826
24101,32391990725
24102,30595655982
24103,31817544139
24104,30435640428
24105,31473099245
24106,29893059356
24107,31312211141
24108,29544963864
24109,30787899943
24110,29376977688
24111,30440654121
24112,28883938392
24113,30243013984
24114,28580639520
24115,29720950697
24116,28404975430
24117,29416710195
24118,27885743496
24119,29258660429
24120,27578467704
24121,28739904542
24122,27441800208
24123,28403728834
24124,26968832284
24125,28239699479
24126,26658352402
24127,27767212951
24128,26488314830
24129,27473251640
24130,26016477372
24131,27301561116
24132,25747564038
24133,26803869646
24134,25613971298
24135,26507737593
24136,25143893826
24137,26373028279
24138,24844016678
24139,25920857052
24140,24703877370
24141,25621178168
24142,24278915738
24143,25453966374
24144,24017609636
24145,25002887802
24146,23871370324
24147,24742048783
24148,23421792698
24149,24611231447
24150,23157652448
24151,24161175415
24152,23045061182
24153,23873052769
24154,22637217580
24155,23735484459
24156,22371107500
24157,23327495362
24158,22227375930
24159,23075483991
24160,21821480512
24161,22931976076
24162,21590894432
24163,22502413063
24164,21480028892
24165,22247368454
24166,21074690704
24167,22137058725
24168,20817457822
24169,21746975548
24170,20701609268
24171,21489084712
24172,20334870574
24173,21349161231
24174,20112588946
24175,20960405897
24176,19990255680
24177,20738193339
24178,19602124162
24179,20628800822
24180,19376483910
24181,20242000979
24182,19284514160
24183,19994182371
24184,18934272264
24185,19879596520
24186,18705306912
24187,19529051909
24188,18586617918
24189,19313951648
24190,18237027154
24191,19194637086
24192,18040082162
24193,18823902527
24194,17949364132
24195,18606789290
24196,17600930364
24197,18515786305
24198,17381366852
24199,18180210228
24200,17284852026
24201,17960045238
24202,16971214500
24203,17843291060
24204,16781488862
24205,17509778877
24206,16679795952
24207,17319450570
24208,16346472044
24209,17230858673
24210,16154114120
24211,16897895180
24212,16079988486
24213,16685619950
24214,15779016902
24215,16591118863
24216,15584576610
24217,16291031764
24218,15485484276
24219,16108370519
24220,15185637754
24221,16008590771
24222,15018751328
24223,15691035640
24224,14944960532
24225,15505817664
24226,14646645980
24227,15431443724
24228,14458576138
24229,15144236965
24230,14380447166
24231,14956495134
24232,14112001942
24233,14860299412
24234,13950509044
24235,14573770525
24236,13866936498
24237,14413174666
24238,13581676036
24239,14340414109
24240,13418762490
24241,14055028956
24242,13358174406
24243,13874311037
24244,13101963598
24245,13797003038
24246,12936306908
24247,13541027952
24248,12854252104
24249,13385410659
24250,12598193650
24251,13303919833
24252,12457210116
24253,13031912523
24254,12398169210
24255,12874129530
24256,12142469124
24257,12814399916
24258,11983422090
24259,12569436848
24260,11919576968
24261,12410357653
24262,11690493332
24263,12330037993
24264,11554259844
24265,12086489240
24266,11485946870
24267,11950304362
24268,11242790294
24269,11891143470
24270,11104108660
24271,11647701298
24272,11056655306
24273,11494426883
24274,10838112098
24275,11431798225
24276,10697480936
24277,11213217775
24278,10630453008
24279,11082420732
24280,10412555554
24281,11015391606
24282,10294133368
24283,10782965639
24284,10246252728
24285,10649765865
24286,10029331488
24287,10602063112
24288,9894201350
24289,10394204135
24290,9842333858
24291,10258736457
24292,9648168176
24293,10193638730
24294,9533496790
24295,9985980930
24296,9478254950
24297,9871211103
24298,9270672908
24299,9823915860
24300,9154492508
24301,9616822712
24302,9116788158
24303,9487386933
24304,8931155990
24305,9436278248
24306,8812514632
24307,9251464818
24308,8758104016
24309,9141018091
24310,8573639008
24311,9086108986
24312,8473601302
24313,8888863402
24314,8436230366
24315,8776626432
24316,8251868604
24317,8739230024
24318,8137605884
24319,8562382278
24320,8096269818
24321,8448861178
24322,7931982290
24323,8395475157
24324,7836165332
24325,8219168958
24326,7791059648
24327,8122940940
24328,7615617290
24329,8085578275
24330,7517681390
24331,7910336000
24332,7488113702
24333,7800508263
24334,7331405262
24335,7760018433
24336,7231723256
24337,7603691028
24338,7187970046
24339,7510747522
24340,7031356314
24341,7466561904
24342,6948427534
24343,7299432942
24344,6918970920
24345,7205596266
24346,6762658460
24347,7175766829
24348,6666765078
24349,7027058933
24350,6634108802
24351,6931214811
24352,6495994714
24353,6887801745
24354,6415247744
24355,6739031905
24356,6379723590
24357,6658759844
24358,6231212214
24359,6629600120
24360,6148995350
24361,6480967073
24362,6126472352
24363,6389274902
24364,5994584982
24365,6356878697
24366,5911290622
24367,6224861203
24368,5875647376
24369,6147467870
24370,5744270912
24371,6112053375
24372,5674922838
24373,5971223412
24374,5651945028
24375,5892173587
24376,5520411948
24377,5869771242
24378,5440070196
24379,5744288550
24380,5414731278
24381,5663823343
24382,5298244256
24383,5629020989
24384,5231554234
24385,5503897286
24386,5203092972
24387,5437260637
24388,5077841812
24389,5414212520
24390,5009457316
24391,5289503182
24392,4992540958
24393,5212527584
24394,4882058348
24395,5186761158
24396,4812119474
24397,5076177648
24398,4784184894
24399,5011765192
24400,4673598194
24401,4983929969
24402,4615882266
24403,4864948300
24404,4598588854
24405,4799482018
24406,4488131806
24407,4782275852
24408,4421317758
24409,4676954793
24410,4401212648
24411,4609866205
24412,4304237820
24413,4582099308
24414,4248768220
24415,4477355375
24416,4226149830
24417,4421763743
24418,4121138792
24419,4404519797
24420,4064428112
24421,4299652622
24422,4052259610
24423,4235161872
24424,3959400528
24425,4215340011
24426,3901565812
24427,4122900771
24428,3879349600
24429,4069765580
24430,3786688674
24431,4047296197
24432,3739153634
24433,3948048353
24434,3726257648
24435,3893497689
24436,3634081436
24437,3880466456
24438,3578086974
24439,3792519657
24440,3563169712
24441,3736883245
24442,3482079572
24443,3715098729
24444,3436056338
24445,3627122956
24446,3418617784
24447,3581607100
24448,3330874854
24449,3568507526
24450,3284064654
24451,3480635863
24452,3275012448
24453,3427187882
24454,3198098724
24455,3411927588
24456,3149996342
24457,3335144321
24458,3132376018
24459,3290884554
24460,3055281196
24461,3273745617
24462,3016282844
24463,3190564885
24464,3007075414
24465,3145293768
24466,2929821252
24467,3135951924
24468,2883801126
24469,3062816413
24470,2872398448
24471,3016810980
24472,2804900452
24473,2999445209
24474,2767202746
24475,2926532595
24476,2753781680
24477,2888939495
24478,2680828484
24479,2879098115
24480,2641959156
24481,2806056188
24482,2636028512
24483,2761750759
24484,2572047112
24485,2750400845
24486,2532164878
24487,2686335557
24488,2518640076
24489,2650302974
24490,2454616988
24491,2636863736
24492,2422901636
24493,2567472348
24494,2416086718
24495,2530286665
24496,2352221426
24497,2523767147
24498,2314047104
24499,2463261874
24500,2305517578
24501,2424989657
24502,2249792208
24503,2411764627
24504,2218890616
24505,2351168627
24506,2208892170
24507,2320236127
24508,2148041796
24509,2313240661
24510,2116433094
24511,2252600086
24512,2112472360
24513,2216281344
24514,2059402320
24515,2207477922
24516,2026723440
24517,2154822595
24518,2016425404
24519,2125162658
24520,1963611600
24521,2114792123
24522,1937416688
24523,2057310549
24524,1933111678
24525,2026825706
24526,1880121152
24527,2022560315
24528,1848577292
24529,1972352647
24530,1842475412
24531,1941162435
24532,1796610432
24533,1930861559
24534,1771567994
24535,1880592894
24536,1763813362
24537,1855528905
24538,1713730218
24539,1850714408
24540,1687786252
24541,1800669731
24542,1685334672
24543,1770479342
24544,1641754356
24545,1764370492
24546,1614989090
24547,1720875895
24548,1607303178
24549,1696537833
24550,1563564710
24551,1688803502
24552,1542596810
24553,1641360271
24554,1539710820
24555,1616558608
24556,1495874864
24557,1613692679
24558,1470153304
24559,1572584719
24560,1465914892
24561,1546943108
24562,1428367256
24563,1538985838
24564,1407808786
24565,1497713998
24566,1402356360
24567,1477332384
24568,1360985920
24569,1474287028
24570,1339723306
24571,1432816427
24572,1338628362
24573,1408354886
24574,1302875174
24575,1403869319
24576,1281157606
24577,1368108246
24578,1275221288
24579,1348449501
24580,1239532792
24581,1342715474
24582,1222469206
24583,1303776381
24584,1220730878
24585,1283392630
24586,1184803484
24587,1281963133
24588,1163814122
24589,1248175844
24590,1161108208
24591,1227140174
24592,1130198320
24593,1221256460
24594,1113789156
24595,1187389379
24596,1109808012
24597,1171056223
24598,1075741532
24599,1168993984
24600,1058576324
24601,1135188328
24602,1058353170
24603,1115099557
24604,1029275876
24605,1111938561
24606,1011412950
24607,1082795355
24608,1007243998
24609,1066949502
24610,977966492
24611,1062863706
24612,964173938
24613,1030711837
24614,963421466
24615,1014369277
24616,934048698
24617,1013782175
24618,917069860
24619,986070885
24620,915213976
24621,969037104
24622,890260532
24623,964709741
24624,876962356
24625,937155175
24626,874055176
24627,923832051
24628,846306774
24629,922892096
24630,832479472
24631,895141466
24632,832940070
24633,878748431
24634,809079268
24635,876744719
24636,794815614
24637,853037690
24638,791775544
24639,840340211
24640,767832176
24641,837312422
24642,756853984
24643,811228398
24644,756766150
24645,797947097
24646,732916062
24647,797850992
24648,719010324
24649,775450572
24650,718114694
24651,761668770
24652,697795900
24653,758600212
24654,687071396
24655,736001022
24656,685205386
24657,725518455
24658,662567488
24659,725138289
24660,651532630
24661,702473612
24662,652250994
24663,689254313
24664,633085718
24665,688048130
24666,621478638
24667,668932426
24668,619285068
24669,658622936
24670,599942626
24671,656656028
24672,591224146
24673,635355873
24674,591644876
24675,624605081
24676,572142036
24677,625045305
24678,561067730
24679,606883342
24680,560648730
24681,595861292
24682,544191718
24683,593562256
24684,535690274
24685,575392416
24686,534498670
24687,566967267
24688,516226762
24689,566998791
24690,507258780
24691,548644215
24692,508358936
24693,538011975
24694,492838690
24695,537455650
24696,483457974
24697,521898344
24698,482026030
24699,513787352
24700,466430402
24701,512451103
24702,459579972
24703,495109109
24704,460144854
24705,486575848
24706,444505470
24707,487293162
24708,435564992
24709,472721505
24710,435454378
24711,463741946
24712,422279090
24713,462292205
24714,415536106
24715,447571681
24716,414927274
24717,440817982
24718,400037904
24719,441218452
24720,393010866
24721,426420423
24722,394174902
24723,417918234
24724,381643978
24725,417627472
24726,374221988
24727,405258531
24728,373307222
24729,398781235
24730,360797708
24731,397875817
24732,355301068
24733,383942878
24734,356172782
24735,377132988
24736,343513688
24737,378088732
24738,336285536
24739,366288450
24740,336528920
24741,359215351
24742,325992370
24743,358194085
24744,320721644
24745,346326362
24746,320338110
24747,341053065
24748,308481550
24749,341637849
24750,302860882
24751,329762538
24752,304015632
24753,322889060
24754,294035720
24755,322997912
24756,288119766
24757,313044121
24758,287639328
24759,307874411
24760,277548338
24761,307416521
24762,273316454
24763,296210487
24764,274196056
24765,290861181
24766,264016776
24767,291776846
24768,258305022
24769,282438577
24770,258701916
24771,276767029
24772,250363810
24773,276091832
24774,246135902
24775,266619960
24776,246103954
24777,262488945
24778,236562250
24779,263224231
24780,232080190
24781,253636451
24782,233262992
24783,248229776
24784,225327978
24785,248478706
24786,220683114
24787,240509415
24788,220373594
24789,236489340
24790,212399044
24791,236288081
24792,209078050
24793,227371441
24794,209927892
24795,223056613
24796,201839552
24797,224077481
24798,197312946
24799,216616384
24800,197842890
24801,212069444
24802,191151244
24803,211713149
24804,187934446
24805,204177297
24806,188021862
24807,200986711
24808,180362480
24809,201678081
24810,176881902
24811,194102413
24812,178013006
24813,189782183
24814,171760620
24815,190093341
24816,168019880
24817,183831706
24818,167974060
24819,180681871
24820,161617452
24821,180691915
24822,158995838
24823,173510194
24824,159868358
24825,170211818
24826,153441014
24827,171141790
24828,149901812
24829,165188179
24830,150403466
24831,161637810
24832,145198008
24833,161481053
24834,142647054
24835,155530140
24836,142811968
24837,152991206
24838,136774122
24839,153750074
24840,134043468
24841,147708806
24842,135105672
24843,144267919
24844,130123830
24845,144671953
24846,127248786
24847,139726423
24848,127285618
24849,137317311
24850,122226996
24851,137380001
24852,120245654
24853,131733824
24854,121065874
24855,129109549
24856,116012854
24857,129961534
24858,113174640
24859,125306115
24860,113734150
24861,122510079
24862,109624416
24863,122504744
24864,107628002
24865,117764478
24866,107872028
24867,115852534
24868,103093164
24869,116554414
24870,101008806
24871,111742344
24872,101915610
24873,109064083
24874,98048440
24875,109487880
24876,95780910
24877,105640047
24878,95860862
24879,103713544
24880,91921980
24881,103901616
24882,90401222
24883,99423294
24884,91174900
24885,97354800
24886,87143990
24887,98156591
24888,84975794
24889,94504798
24890,85483110
24891,92345897
24892,82245974
24893,92374457
24894,80729330
24895,88694709
24896,81004550
24897,87209721
24898,77270360
24899,87821538
24900,75604094
24901,84063018
24902,76462404
24903,81971569
24904,73425678
24905,82407170
24906,71632190
24907,79352309
24908,71788848
24909,77921428
24910,68705438
24911,78115015
24912,67563462
24913,74572939
24914,68213620
24915,72994687
24916,65105486
24917,73709161
24918,63387904
24919,70876714
24920,63832868
24921,69163366
24922,61339596
24923,69283709
24924,60187940
24925,66384973
24926,60478860
24927,65228099
24928,57517886
24929,65814081
24930,56272128
24931,62865688
24932,56999600
24933,61247782
24934,54621642
24935,61623626
24936,53257020
24937,59294013
24938,53422406
24939,58173638
24940,51045152
24941,58358682
24942,50155974
24943,55607812
24944,50755216
24945,54392006
24946,48310268
24947,55041761
24948,46964670
24949,52810082
24950,47389364
24951,51507430
24952,45458698
24953,51640438
24954,44596332
24955,49367455
24956,44840842
24957,48507781
24958,42568688
24959,49017220
24960,41603854
24961,46741483
24962,42205564
24963,45455771
24964,40387116
24965,45828434
24966,39334158
24967,44010686
24968,39528442
24969,43146301
24970,37650012
24971,43351812
24972,37006638
24973,41210031
24974,37513698
24975,40292607
24976,35602680
24977,40819293
24978,34576808
24979,39129224
24980,34949528
24981,38115317
24982,33482876
24983,38231642
24984,32805370
24985,36487456
24986,33061080
24987,35842594
24988,31285116
24989,36299836
24990,30532560
24991,34504693
24992,31066270
24993,33540952
24994,29667932
24995,33857752
24996,28870786
24997,32448737
24998,29021858
24999,31807599
25000,27605936
25001,32003962
25002,27114300
25003,30353970
25004,27529058
25005,29632525
25006,26069654
25007,30108252
25008,25283954
25009,28795336
25010,25615168
25011,27999456
25012,24477386
25013,28138011
25014,23990776
25015,26793660
25016,24202494
25017,26319089
25018,22819718
25019,26690209
25020,22266822
25021,25326475
25022,22709276
25023,24577332
25024,21650850
25025,24843621
25026,21023712
25027,23778038
25028,21186566
25029,23293061
25030,20090660
25031,23480657
25032,19714666
25033,22192615
25034,20078522
25035,21662473
25036,18957756
25037,22049933
25038,18367724
25039,21037578
25040,18630384
25041,20446206
25042,17780928
25043,20568789
25044,17410696
25045,19551884
25046,17587266
25047,19181177
25048,16536738
25049,19513844
25050,16115890
25051,18458958
25052,16496158
25053,17874835
25054,15673466
25055,18112081
25056,15215896
25057,17304893
25058,15349552
25059,16953508
25060,14505802
25061,17097112
25062,14239228
25063,16125927
25064,14542190
25065,15719204
25066,13693454
25067,16033984
25068,13229660
25069,15273999
25070,13467032
25071,14821707
25072,12820568
25073,14943302
25074,12533870
25075,14152549
25076,12693154
25077,13895319
25078,11894484
25079,14164586
25080,11588184
25081,13348857
25082,11881900
25083,12915550
25084,11275708
25085,13117547
25086,10924662
25087,12510936
25088,11030796
25089,12236401
25090,10402268
25091,12377940
25092,10207730
25093,11630130
25094,10460750
25095,11315001
25096,9806606
25097,11583830
25098,9468048
25099,11009240
25100,9657994
25101,10675379
25102,9163576
25103,10768597
25104,8963324
25105,10182611
25106,9094650
25107,9987220
25108,8494034
25109,10201196
25110,8253928
25111,9593080
25112,8506766
25113,9263509
25114,8045670
25115,9434646
25116,7775694
25117,8969442
25118,7875704
25119,8778356
25120,7399610
25121,8890664
25122,7266192
25123,8317369
25124,7463050
25125,8090257
25126,6977390
25127,8307629
25128,6715832
25129,7884849
25130,6864960
25131,7622504
25132,6504694
25133,7712428
25134,6356578
25135,7267171
25136,6471208
25137,7120621
25138,6007762
25139,7300591
25140,5841888
25141,6838288
25142,6039574
25143,6596259
25144,5691684
25145,6728630
25146,5494446
25147,6390030
25148,5577374
25149,6245280
25150,5227162
25151,6333609
25152,5121760
25153,5907371
25154,5286544
25155,5740852
25156,4920472
25157,5920214
25158,4721196
25159,5594087
25160,4845766
25161,5407396
25162,4578516
25163,5480205
25164,4475128
25165,5140069
25166,4561042
25167,5038632
25168,4223550
25169,5184711
25170,4096228
25171,4842246
25172,4247726
25173,4652912
25174,3995854
25175,4767534
25176,3851480
25177,4514531
25178,3920748
25179,4404352
25180,3652198
25181,4482901
25182,3585752
25183,4162293
25184,3714814
25185,4042149
25186,3434964
25187,4179012
25188,3292632
25189,3946063
25190,3392234
25191,3802403
25192,3199434
25193,3856121
25194,3118890
25195,3610410
25196,3194474
25197,3536835
25198,2938432
25199,3656740
25200,2842654
25201,3395086
25202,2968000
25203,3261135
25204,2780830
25205,3349016
25206,2676828
25207,3158933
25208,2727560
25209,3084384
25210,2536084
25211,3146124
25212,2486222
25213,2911085
25214,2583248
25215,2818426
25216,2381132
25217,2931530
25218,2274618
25219,2756197
25220,2356982
25221,2648555
25222,2210942
25223,2696761
25224,2157884
25225,2513224
25226,2215298
25227,2464131
25228,2024358
25229,2553415
