v,count
4281,90507062
4282,102244721
4283,87723084
4284,102145413
4285,90385850
4286,98469323
4287,90092694
4288,101443766
4289,86885852
4290,101476366
4291,89074522
4292,98324412
4293,89219606
4294,100133088
4295,86452260
4296,100341389
4297,88754280
4298,97151734
4299,88206984
4300,99951961
4301,85327118
4302,99526116
4303,87804796
4304,96401040
4305,87968332
4306,98365825
4307,84788790
4308,98850495
4309,86895864
4310,95725749
4311,86667874
4312,98182288
4313,84035140
4314,97512707
4315,86494018
4316,94604272
4317,86335430
4318,96940533
4319,83091710
4320,97384405
4321,85266366
4322,93939333
4323,85343332
4324,96162755
4325,82881734
4326,95776140
4327,84839182
4328,93181728
4329,84486700
4330,95498860
4331,81527520
4332,95592597
4333,84104356
4334,91940865
4335,84054094
4336,94400852
4337,81207676
4338,94354410
4339,83092136
4340,91875080
4341,82912804
4342,93636945
4343,80294636
4344,93573131
4345,82807316
4346,90327856
4347,82497116
4348,92935131
4349,79460992
4350,92881533
4351,81495966
4352,90102305
4353,81697680
4354,91782763
4355,79063200
4356,91789240
4357,81204426
4358,88854169
4359,80732276
4360,91596527
4361,77995864
4362,91107853
4363,80212754
4364,88156946
4365,80424706
4366,90034720
4367,77567808
4368,90465957
4369,79384934
4370,87518121
4371,79129270
4372,89755437
4373,76839120
4374,89189266
4375,79070134
4376,86469821
4377,78781450
4378,88636740
4379,75811060
4380,89042362
4381,77963284
4382,85806216
4383,77907560
4384,87819660
4385,75584702
4386,87490585
4387,77471030
4388,85167601
4389,77132262
4390,87208824
4391,74303796
4392,87278107
4393,76659150
4394,83987599
4395,76709422
4396,86206682
4397,74064368
4398,86040813
4399,75765580
4400,83789924
4401,75600882
4402,85534301
4403,73201678
4404,85330743
4405,75464020
4406,82300036
4407,75135200
4408,84812893
4409,72425504
4410,84781647
4411,74233708
4412,82071820
4413,74396806
4414,83604290
4415,72015804
4416,83739353
4417,73959880
4418,80993850
4419,73404208
4420,83451912
4421,70955180
4422,83016243
4423,73101372
4424,80315593
4425,73161452
4426,81958599
4427,70511538
4428,82313381
4429,72303924
4430,79710012
4431,72019972
4432,81729105
4433,69775728
4434,81168892
4435,71853002
4436,78709834
4437,71708808
4438,80676191
4439,68870862
4440,80968922
4441,70790974
4442,78041776
4443,70826022
4444,79956114
4445,68720028
4446,79501192
4447,70336582
4448,77385450
4449,69989320
4450,79381165
4451,67514972
4452,79334534
4453,69647366
4454,76209207
4455,69641584
4456,78310516
4457,67234790
4458,78266166
4459,68765670
4460,76076248
4461,68557604
4462,77658821
4463,66358352
4464,77549854
4465,68510248
4466,74767501
4467,68118806
4468,76956917
4469,65656692
4470,76883871
4471,67357676
4472,74537972
4473,67445992
4474,75892438
4475,65207518
4476,75939837
4477,67036812
4478,73466975
4479,66573072
4480,75732269
4481,64229068
4482,75258713
4483,66200300
4484,72752938
4485,66327384
4486,74348547
4487,63872232
4488,74622556
4489,65409528
4490,72237033
4491,65126450
4492,74096402
4493,63216474
4494,73540510
4495,65056546
4496,71235737
4497,64838668
4498,73071045
4499,62305694
4500,73392066
4501,64106280
4502,70618045
4503,64004414
4504,72360970
4505,62068652
4506,72023551
4507,63665574
4508,70051825
4509,63295180
4510,71766792
4511,60982020
4512,71745996
4513,62976260
4514,69004755
4515,62941390
4516,70827788
4517,60694808
4518,70722142
4519,62087828
4520,68841719
4521,61950272
4522,70294678
4523,59886170
4524,70029918
4525,61860690
4526,67479603
4527,61542184
4528,69633330
4529,59249416
4530,69493085
4531,60732964
4532,67279017
4533,60852486
4534,68572852
4535,58897542
4536,68589921
4537,60452552
4538,66283364
4539,60002274
4540,68354149
4541,57968922
4542,67973841
4543,59730268
4544,65645533
4545,59714522
4546,67118959
4547,57491768
4548,67365555
4549,59028230
4550,65156860
4551,58666696
4552,66816275
4553,56899580
4554,66309071
4555,58652244
4556,64253148
4557,58451684
4558,65847966
4559,56041030
4560,66139578
4561,57675848
4562,63691899
4563,57671142
4564,65234359
4565,55874092
4566,64819931
4567,57290044
4568,63070429
4569,56942724
4570,64745677
4571,54839630
4572,64608753
4573,56637820
4574,62082084
4575,56578828
4576,63823668
4577,54595344
4578,63712259
4579,55822654
4580,61885299
4581,55688632
4582,63193605
4583,53855924
4584,63057645
4585,55631882
4586,60712135
4587,55243434
4588,62618906
4589,53184604
4590,62513822
4591,54613372
4592,60517437
4593,54625232
4594,61645522
4595,52826190
4596,61619517
4597,54343642
4598,59603947
4599,53887884
4600,61455674
4601,51937582
4602,61070559
4603,53556970
4604,58977021
4605,53664692
4606,60296683
4607,51577624
4608,60459486
4609,52914916
4610,58480494
4611,52633462
4612,60053585
4613,51053386
4614,59483809
4615,52554212
4616,57627294
4617,52335920
4618,59181013
4619,50260198
4620,59379825
4621,51704976
4622,57052812
4623,51639732
4624,58494499
4625,50057884
4626,58210088
4627,51344346
4628,56521284
4629,50967184
4630,58030576
4631,49057612
4632,57966164
4633,50755522
4634,55666111
4635,50623328
4636,57140342
4637,48852788
4638,57032163
4639,50002156
4640,55500004
4641,49822956
4642,56640952
4643,48108102
4644,56441486
4645,49769868
4646,54349211
4647,49451822
4648,56110841
4649,47503252
4650,55948521
4651,48806518
4652,54119464
4653,48886322
4654,55204184
4655,47223226
4656,55128830
4657,48509268
4658,53310553
4659,48094982
4660,55014118
4661,46443240
4662,54620237
4663,47861172
4664,52686479
4665,47901236
4666,53900986
4667,46056662
4668,54075691
4669,47290540
4670,52232805
4671,46944264
4672,53670988
4673,45490534
4674,53207744
4675,46945104
4676,51492903
4677,46704996
4678,52820209
4679,44782302
4680,53003586
4681,46128006
4682,51012514
4683,46067058
4684,52230594
4685,44613100
4686,51909028
4687,45757666
4688,50467224
4689,45457758
4690,51844529
4691,43687720
4692,51669526
4693,45242322
4694,49572374
4695,45147778
4696,51038399
4697,43513258
4698,50893485
4699,44481826
4700,49453539
4701,44326950
4702,50532925
4703,42869536
4704,50349193
4705,44296798
4706,48409803
4707,43979604
4708,49975319
4709,42315710
4710,49885231
4711,43467522
4712,48187314
4713,43427872
4714,49172942
4715,41956814
4716,49123753
4717,43234560
4718,47461124
4719,42760298
4720,48963310
4721,41234616
4722,48613335
4723,42576228
4724,46917162
4725,42608748
4726,47957506
4727,40865298
4728,48117493
4729,41977158
4730,46522716
4731,41730174
4732,47765205
4733,40409584
4734,47244321
4735,41696246
4736,45742111
4737,41493130
4738,47037287
4739,39756980
4740,47105251
4741,40944692
4742,45288041
4743,40860488
4744,46463733
4745,39593796
4746,46152208
4747,40595110
4748,44781883
4749,40317572
4750,46028895
4751,38757416
4752,45943144
4753,40134858
4754,44024078
4755,39989902
4756,45298560
4757,38544392
4758,45183585
4759,39480812
4760,43910763
4761,39270852
4762,44845294
4763,37948500
4764,44627183
4765,39308084
4766,42943446
4767,38985766
4768,44342635
4769,37405032
4770,44249690
4771,38450550
4772,42743804
4773,38517872
4774,43614338
4775,37139532
4776,43506791
4777,38245288
4778,42035118
4779,37846718
4780,43447306
4781,36509958
4782,43055735
4783,37647726
4784,41534319
4785,37641802
4786,42534054
4787,36166334
4788,42632484
4789,37140732
4790,41122930
4791,36870870
4792,42272709
4793,35721984
4794,41884284
4795,36895086
4796,40455216
4797,36655664
4798,41592030
4799,35081210
4800,41717252
4801,36203170
4802,40095338
4803,36070816
4804,41059937
4805,34957004
4806,40768177
4807,35892552
4808,39641973
4809,35590354
4810,40727723
4811,34138302
4812,40587110
4813,35421162
4814,38906537
4815,35337534
4816,40063485
4817,33980428
4818,39903481
4819,34816272
4820,38741065
4821,34682972
4822,39633843
4823,33475298
4824,39400014
4825,34626844
4826,37902706
4827,34334826
4828,39195181
4829,33008806
4830,39069507
4831,33886434
4832,37686759
4833,33902542
4834,38487059
4835,32725460
4836,38418165
4837,33729558
4838,37053193
4839,33299932
4840,38332849
4841,32093054
4842,38008562
4843,33192902
4844,36602150
4845,33159050
4846,37453718
4847,31815576
4848,37549424
4849,32706990
4850,36289566
4851,32451208
4852,37260262
4853,31400744
4854,36869208
4855,32424208
4856,35651762
4857,32248744
4858,36693394
4859,30815332
4860,36713832
4861,31836312
4862,35246220
4863,31735760
4864,36196664
4865,30723910
4866,35889040
4867,31515560
4868,34845116
4869,31259790
4870,35850175
4871,30023344
4872,35736771
4873,31116972
4874,34193664
4875,31008894
4876,35201457
4877,29860502
4878,35108979
4879,30594034
4880,34065947
4881,30384058
4882,34862622
4883,29322836
4884,34655155
4885,30455310
4886,33303443
4887,30121856
4888,34415903
4889,28901222
4890,34312747
4891,29750644
4892,33128462
4893,29772088
4894,33785003
4895,28657252
4896,33716288
4897,29543222
4898,32563256
4899,29208686
4900,33674672
4901,28116454
4902,33311119
4903,29082150
4904,32091743
4905,29068042
4906,32929402
4907,27863714
4908,32933480
4909,28632078
4910,31791770
4911,28380842
4912,32722631
4913,27501750
4914,32357376
4915,28388956
4916,31206071
4917,28229454
4918,32135714
4919,26981522
4920,32214710
4921,27862600
4922,30876290
4923,27731588
4924,31703562
4925,26857116
4926,31450853
4927,27607364
4928,30530681
4929,27310232
4930,31403680
4931,26211436
4932,31258177
4933,27241422
4934,29933654
4935,27118628
4936,30826988
4937,26045204
4938,30738495
4939,26696604
4940,29821836
4941,26578028
4942,30520929
4943,25598928
4944,30286455
4945,26584344
4946,29092738
4947,26314772
4948,30136172
4949,25256704
4950,29991357
4951,25952190
4952,28936657
4953,25939686
4954,29569481
4955,25018762
4956,29472022
4957,25801732
4958,28401386
4959,25461064
4960,29416073
4961,24510516
4962,29155262
4963,25378012
4964,28012467
4965,25325806
4966,28729478
4967,24245270
4968,28786916
4969,24978894
4970,27787102
4971,24724804
4972,28537683
4973,23952414
4974,28182366
4975,24773050
4976,27247161
4977,24597600
4978,28054156
4979,23444566
4980,28082336
4981,24255490
4982,26938195
4983,24174872
4984,27678284
4985,23348436
4986,27403873
4987,24008112
4988,26576841
4989,23792948
4990,27407006
4991,22802348
4992,27244510
4993,23666738
4994,26071162
4995,23561426
4996,26877223
4997,22686140
4998,26768366
4999,23217022
5000,25934587
5001,23080128
5002,26571461
5003,22261610
5004,26390811
5005,23146992
5006,25294564
5007,22836294
5008,26235508
5009,21883770
5010,26138672
5011,22562938
5012,25179259
5013,22532398
5014,25696445
5015,21709870
5016,25617056
5017,22418688
5018,24730813
5019,22101242
5020,25579013
5021,21249206
5022,25321122
5023,22010696
5024,24352638
5025,21995266
5026,25002036
5027,21020916
5028,24987245
5029,21672456
5030,24092904
5031,21449088
5032,24828457
5033,20762380
5034,24489245
5035,21455766
5036,23636857
5037,21304822
5038,24381019
5039,20332146
5040,24405299
5041,21008536
5042,23358079
5043,20922588
5044,23994949
5045,20248642
5046,23786357
5047,20823452
5048,23052709
5049,20567316
5050,23786083
5051,19694648
5052,23641329
5053,20533466
5054,22595954
5055,20393244
5056,23291197
5057,19596254
5058,23193249
5059,20108450
5060,22498451
5061,19993434
5062,23025043
5063,19218898
5064,22849360
5065,19984824
5066,21933858
5067,19770368
5068,22745379
5069,18916282
5070,22605968
5071,19493738
5072,21776730
5073,19479834
5074,22293711
5075,18758774
5076,22159865
5077,19366182
5078,21370084
5079,19064452
5080,22173654
5081,18358976
5082,21935585
5083,19011694
5084,21022371
5085,18992878
5086,21589789
5087,18154998
5088,21638308
5089,18713192
5090,20836953
5091,18473860
5092,21461484
5093,17893424
5094,21179345
5095,18543444
5096,20435296
5097,18354964
5098,21064911
5099,17500760
5100,21063201
5101,18152194
5102,20182686
5103,18055118
5104,20727276
5105,17419776
5106,20535821
5107,17931356
5108,19903355
5109,17750672
5110,20542975
5111,16953614
5112,20390776
5113,17680660
5114,19480828
5115,17576946
5116,20122878
5117,16886860
5118,19998725
5119,17291832
5120,19398626
5121,17167618
5122,19898913
5123,16544426
5124,19713930
5125,17222350
5126,18866483
5127,17004102
5128,19591852
5129,16268276
5130,19512967
5131,16782188
5132,18749613
5133,16749418
5134,19190504
5135,16104682
5136,19105277
5137,16670210
5138,18426065
5139,16377376
5140,19085188
5141,15759274
5142,18853095
5143,16352934
5144,18118849
5145,16319966
5146,18607008
5147,15562966
5148,18609324
5149,16062788
5150,17929555
5151,15885642
5152,18490458
5153,15346542
5154,18197571
5155,15916278
5156,17529595
5157,15787940
5158,18137897
5159,15025654
5160,18114274
5161,15546958
5162,17338814
5163,15456998
5164,17833250
5165,14966336
5166,17654348
5167,15377408
5168,17082831
5169,15194078
5170,17652810
5171,14536944
5172,17535188
5173,15186506
5174,16703680
5175,15042742
5176,17275580
5177,14432970
5178,17199147
5179,14840594
5180,16653985
5181,14712240
5182,17052876
5183,14154368
5184,16896305
5185,14763890
5186,16207773
5187,14563110
5188,16808634
5189,13904548
5190,16724481
5191,14349902
5192,16098293
5193,14342962
5194,16480090
5195,13762528
5196,16353274
5197,14268166
5198,15759126
5199,14018676
5200,16387963
5201,13467858
5202,16165955
5203,13970474
5204,15502843
5205,13943974
5206,15946960
5207,13313246
5208,15948197
5209,13723678
5210,15341859
5211,13558918
5212,15815971
5213,13128404
5214,15586198
5215,13619412
5216,14996796
5217,13458124
5218,15529431
5219,12790088
5220,15512943
5221,13302012
5222,14833162
5223,13194802
5224,15249935
5225,12750342
5226,15085274
5227,13136772
5228,14614856
5229,12982720
5230,15092217
5231,12372774
5232,14983034
5233,12928242
5234,14289833
5235,12847000
5236,14777455
5237,12315738
5238,14664901
5239,12646290
5240,14197992
5241,12541158
5242,14602213
5243,12067232
5244,14421811
5245,12579756
5246,13813805
5247,12385642
5248,14381678
5249,11843284
5250,14302722
5251,12213594
5252,13708273
5253,12209738
5254,14040379
5255,11726600
5256,13974297
5257,12159806
5258,13441874
5259,11907106
5260,13973291
5261,11444314
5262,13786741
5263,11914610
5264,13218148
5265,11856754
5266,13584924
5267,11307556
5268,13576485
5269,11695666
5270,13085076
5271,11531054
5272,13485575
5273,11123376
5274,13277529
5275,11559446
5276,12779728
5277,11460218
5278,13238203
5279,10855334
5280,13200114
5281,11292254
5282,12612235
5283,11221144
5284,12992023
5285,10843856
5286,12819788
5287,11151414
5288,12425473
5289,10995358
5290,12870810
5291,10508192
5292,12752857
5293,10986842
5294,12122881
5295,10894298
5296,12554587
5297,10441518
5298,12496060
5299,10733998
5300,12067915
5301,10627692
5302,12408664
5303,10207600
5304,12268170
5305,10681878
5306,11744790
5307,10494304
5308,12204706
5309,10032806
5310,12123028
5311,10368304
5312,11656269
5313,10349784
5314,11936559
5315,9913290
5316,11849095
5317,10294418
5318,11405431
5319,10095926
5320,11883704
5321,9671308
5322,11700431
5323,10079796
5324,11187848
5325,10054804
5326,11539851
5327,9574520
5328,11517465
5329,9877862
5330,11089532
5331,9730132
5332,11450883
5333,9430644
5334,11260166
5335,9784898
5336,10810672
5337,9676802
5338,11212209
5339,9177790
5340,11199756
5341,9567240
5342,10671270
5343,9467552
5344,11005176
5345,9136280
5346,10879640
5347,9440386
5348,10526437
5349,9288664
5350,10883799
5351,8855864
5352,10781503
5353,9290152
5354,10275978
5355,9208294
5356,10627035
5357,8801656
5358,10562630
5359,9044986
5360,10221971
5361,8971520
5362,10516457
5363,8602964
5364,10354127
5365,9020274
5366,9901761
5367,8867964
5368,10342014
5369,8458718
5370,10250965
5371,8730556
5372,9835015
5373,8717864
5374,10094040
5375,8365094
5376,10019885
5377,8673086
5378,9628235
5379,8496236
5380,10028583
5381,8157328
5382,9887679
5383,8501886
5384,9440071
5385,8450932
5386,9748651
5387,8038278
5388,9730511
5389,8341382
5390,9358274
5391,8192070
5392,9655006
5393,7922734
5394,9483156
5395,8247858
5396,9119987
5397,8158882
5398,9455193
5399,7703058
5400,9445703
5401,8026134
5402,9012834
5403,7967478
5404,9289500
5405,7683008
5406,9149123
5407,7934598
5408,8853057
5409,7806586
5410,9197845
5411,7443170
5412,9082035
5413,7809294
5414,8633301
5415,7720274
5416,8959609
5417,7397866
5418,8908244
5419,7601808
5420,8584347
5421,7532130
5422,8835554
5423,7228802
5424,8731116
5425,7581794
5426,8332484
5427,7423760
5428,8697633
5429,7076772
5430,8633407
5431,7338534
5432,8282933
5433,7304816
5434,8486210
5435,7003852
5436,8405306
5437,7294874
5438,8095880
5439,7130070
5440,8433698
5441,6815716
5442,8306332
5443,7117234
5444,7932740
5445,7105474
5446,8196909
5447,6728932
5448,8161890
5449,6975800
5450,7847626
5451,6864168
5452,8126047
5453,6642120
5454,7956516
5455,6898496
5456,7647970
5457,6812166
5458,7959168
5459,6449510
5460,7931208
5461,6721802
5462,7540321
5463,6663664
5464,7783415
5465,6431564
5466,7686906
5467,6648888
5468,7414201
5469,6522312
5470,7710090
5471,6201586
5472,7624484
5473,6537216
5474,7243513
5475,6451158
5476,7500425
5477,6181814
5478,7446357
5479,6360830
5480,7204243
5481,6292652
5482,7410770
5483,6019862
5484,7302744
5485,6329954
5486,6974552
5487,6208796
5488,7297691
5489,5897714
5490,7223968
5491,6123404
5492,6910590
5493,6110526
5494,7107424
5495,5849094
5496,7031859
5497,6077976
5498,6769410
5499,5931816
5500,7065519
5501,5696388
5502,6949750
5503,5940656
5504,6618882
5505,5911664
5506,6843897
5507,5609164
5508,6832921
5509,5831694
5510,6553592
5511,5707380
5512,6793053
5513,5510426
5514,6657558
5515,5762012
5516,6386781
5517,5679610
5518,6635901
5519,5359520
5520,6612412
5521,5606400
5522,6306794
5523,5557134
5524,6494372
5525,5346570
5526,6401768
5527,5523574
5528,6192938
5529,5430438
5530,6451440
5531,5151852
5532,6349955
5533,5441464
5534,6020470
5535,5372998
5536,6272176
5537,5136296
5538,6213486
5539,5276340
5540,5996197
5541,5220798
5542,6187228
5543,5012588
5544,6092488
5545,5260172
5546,5798024
5547,5153786
5548,6066883
5549,4909124
5550,6021860
5551,5094028
5552,5751552
5553,5061644
5554,5922457
5555,4841206
5556,5860623
5557,5062036
5558,5634663
5559,4915630
5560,5880272
5561,4709948
5562,5779219
5563,4935936
5564,5510821
5565,4916610
5566,5691610
5567,4643142
5568,5678431
5569,4823500
5570,5457160
5571,4738106
5572,5653448
5573,4570722
5574,5518957
5575,4778262
5576,5294900
5577,4709124
5578,5532157
5579,4439950
5580,5492875
5581,4640998
5582,5229968
5583,4586244
5584,5407828
5585,4425530
5586,5328419
5587,4576496
5588,5131709
5589,4495626
5590,5345130
5591,4263000
5592,5280196
5593,4510400
5594,4994606
5595,4439686
5596,5196995
5597,4241242
5598,5158016
5599,4375174
5600,4982207
5601,4310392
5602,5130364
5603,4134778
5604,5032984
5605,4364602
5606,4808011
5607,4266576
5608,5037593
5609,4038256
5610,4995059
5611,4196394
5612,4768570
5613,4194468
5614,4912143
5615,3994794
5616,4846324
5617,4175626
5618,4655653
5619,4062688
5620,4881647
5621,3896852
5622,4780122
5623,4069536
5624,4551964
5625,4044260
5626,4722902
5627,3835538
5628,4704972
5629,3984200
5630,4501149
5631,3903088
5632,4673254
5633,3771254
5634,4576249
5635,3947788
5636,4369846
5637,3877490
5638,4570698
5639,3644708
5640,4551516
5641,3830032
5642,4330051
5643,3776880
5644,4462029
5645,3646314
5646,4387309
5647,3779020
5648,4244502
5649,3701168
5650,4421464
5651,3498744
5652,4357139
5653,3712236
5654,4123096
5655,3662474
5656,4298573
5657,3484090
5658,4251704
5659,3598564
5660,4096623
5661,3555298
5662,4240453
5663,3402668
5664,4154676
5665,3582492
5666,3966274
5667,3494920
5668,4162500
5669,3324804
5670,4121440
5671,3451114
5672,3924111
5673,3440388
5674,4044392
5675,3285154
5676,3996768
5677,3445294
5678,3830549
5679,3330870
5680,4022186
5681,3182166
5682,3943863
5683,3351436
5684,3749874
5685,3325322
5686,3883108
5687,3141060
5688,3866402
5689,3271102
5690,3716278
5691,3203614
5692,3849212
5693,3086132
5694,3758859
5695,3229460
5696,3599870
5697,3184406
5698,3774008
5699,2983750
5700,3734551
5701,3142660
5702,3543791
5703,3101620
5704,3677796
5705,2990954
5706,3607407
5707,3092044
5708,3481695
5709,3024936
5710,3642291
5711,2868382
5712,3587260
5713,3037606
5714,3379075
5715,2992902
5716,3523095
5717,2857414
5718,3498888
5719,2950868
5720,3364456
5721,2897238
5722,3485362
5723,2771774
5724,3413389
5725,2944812
5726,3250394
5727,2858602
5728,3411594
5729,2710842
5730,3377352
5731,2827406
5732,3221861
5733,2820564
5734,3313989
5735,2676580
5736,3274993
5737,2805496
5738,3146471
5739,2722626
5740,3305488
5741,2598478
5742,3227084
5743,2737658
5744,3062388
5745,2716014
5746,3190957
5747,2566226
5748,3163927
5749,2670612
5750,3035991
5751,2605876
5752,3159222
5753,2519920
5754,3083169
5755,2637282
5756,2935966
5757,2598456
5758,3078689
5759,2434458
5760,3062927
5761,2565698
5762,2901043
5763,2522614
5764,3007649
5765,2431264
5766,2950474
5767,2527598
5768,2850546
5769,2460338
5770,2978582
5771,2328632
5772,2921631
5773,2483826
5774,2763253
5775,2443242
5776,2881915
5777,2318362
5778,2856407
5779,2394114
5780,2749279
5781,2365268
5782,2852155
5783,2253742
5784,2780608
5785,2395304
5786,2643603
5787,2331434
5788,2791662
5789,2208998
5790,2753777
5791,2293706
5792,2624520
5793,2281792
5794,2711842
5795,2179390
5796,2675926
5797,2284926
5798,2558804
5799,2206792
5800,2691300
5801,2109152
5802,2638007
5803,2230274
5804,2490791
5805,2205174
5806,2596159
5807,2074644
5808,2584273
5809,2172902
5810,2478843
5811,2112080
5812,2567769
5813,2042968
5814,2499753
5815,2147724
5816,2394569
5817,2109010
5818,2512235
5819,1964356
5820,2492459
5821,2075942
5822,2362948
5823,2048980
5824,2452555
5825,1964560
5826,2397338
5827,2047486
5828,2308750
5829,2000278
5830,2427183
5831,1889006
5832,2375327
5833,2008288
5834,2242165
5835,1971782
5836,2345625
5837,1883032
5838,2323854
5839,1938664
5840,2229585
5841,1909588
5842,2315608
5843,1824168
5844,2261314
5845,1945386
5846,2142935
5847,1878762
5848,2269065
5849,1774034
5850,2243330
5851,1859558
5852,2131880
5853,1848380
5854,2195533
5855,1759362
5856,2161708
5857,1850414
5858,2078511
5859,1786898
5860,2183702
5861,1701404
5862,2135209
5863,1796140
5864,2021601
5865,1781912
5866,2112724
5867,1671340
5868,2089815
5869,1753826
5870,1999580
5871,1705206
5872,2089425
5873,1650146
5874,2025675
5875,1731570
5876,1933133
5877,1697120
5878,2037316
5879,1585378
5880,2022280
5881,1673904
5882,1907512
5883,1650384
5884,1977023
5885,1589416
5886,1941381
5887,1656196
5888,1866938
5889,1603954
5890,1965267
5891,1510854
5892,1924145
5893,1625394
5894,1814568
5895,1588256
5896,1893584
5897,1510964
5898,1871937
5899,1565350
5900,1804076
5901,1541882
5902,1870004
5903,1461428
5904,1824511
5905,1559520
5906,1733943
5907,1516652
5908,1836232
5909,1426514
5910,1804559
5911,1494290
5912,1714254
5913,1487596
5914,1778981
5915,1415666
5916,1740862
5917,1488028
5918,1673214
5919,1428350
5920,1769115
5921,1365536
5922,1726681
5923,1443148
5924,1621549
5925,1432850
5926,1696175
5927,1343988
5928,1689536
5929,1409986
5930,1612344
5931,1363782
5932,1683109
5933,1318720
5934,1632046
5935,1393652
5936,1558052
5937,1358630
5938,1640666
5939,1268578
5940,1622016
5941,1348514
5942,1535443
5943,1324964
5944,1592856
5945,1267810
5946,1561192
5947,1322404
5948,1501772
5949,1289190
5950,1585758
5951,1208216
5952,1546190
5953,1299202
5954,1452235
5955,1272292
5956,1526068
5957,1212748
5958,1505141
5959,1248806
5960,1448588
5961,1224844
5962,1508186
5963,1172342
5964,1466385
5965,1252280
5966,1385012
5967,1210868
5968,1470564
5969,1139272
5970,1454186
5971,1198380
5972,1374582
5973,1186810
5974,1426354
5975,1124148
5976,1400414
5977,1191318
5978,1346159
5979,1138520
5980,1416715
5981,1088008
5982,1378561
5983,1156192
5984,1303681
5985,1146184
5986,1361707
5987,1068152
5988,1349562
5989,1123608
5990,1291783
5991,1090940
5992,1352756
5993,1048932
5994,1305010
5995,1111196
5996,1240806
5997,1087930
5998,1317527
5999,1011026
6000,1298895
6001,1069416
6002,1228073
6003,1050658
6004,1278051
6005,1013488
6006,1251203
6007,1053414
6008,1198332
6009,1023236
6010,1265256
6011,962782
6012,1237036
6013,1041192
6014,1156467
6015,1010724
6016,1220135
6017,958564
6018,1206039
6019,997344
6020,1156844
6021,975634
6022,1201575
6023,929496
6024,1166998
6025,996952
6026,1108692
6027,964844
6028,1174523
6029,903602
6030,1160046
6031,946974
6032,1098966
6033,942716
6034,1142145
6035,892320
6036,1112479
6037,948988
6038,1065939
6039,905458
6040,1134736
6041,863306
6042,1099828
6043,917024
6044,1034077
6045,906984
6046,1086139
6047,849120
6048,1079620
6049,889838
6050,1028389
6051,862356
6052,1073510
6053,834658
6054,1039391
6055,885136
6056,986349
6057,858182
6058,1049855
6059,793816
6060,1036445
6061,851132
6062,979579
6063,831392
6064,1014329
6065,800206
6066,989238
6067,837450
6068,953610
6069,813310
6070,1007074
6071,757748
6072,982394
6073,819536
6074,921221
6075,801990
6076,971505
6077,757828
6078,953708
6079,786766
6080,915715
6081,770426
6082,960784
6083,735202
6084,925620
6085,787472
6086,877313
6087,756628
6088,936407
6089,713022
6090,923366
6091,748042
6092,867419
6093,746054
6094,901347
6095,705868
6096,883748
6097,751300
6098,844523
6099,711096
6100,899067
6101,677120
6102,873110
6103,725496
6104,821896
6105,712670
6106,860925
6107,666738
6108,850906
6109,704202
6110,815150
6111,680464
6112,851664
6113,653084
6114,822409
6115,694758
6116,779945
6117,679752
6118,832856
6119,624062
6120,817974
6121,669900
6122,769072
6123,656172
6124,803353
6125,633082
6126,781015
6127,658050
6128,753228
6129,633098
6130,800348
6131,594878
6132,778326
6133,646028
6134,723285
6135,629346
6136,764267
6137,595172
6138,756929
6139,621046
6140,721402
6141,604298
6142,756809
6143,573126
6144,730566
6145,621264
6146,692904
6147,594594
6148,736860
6149,558694
6150,723721
6151,588786
6152,685593
6153,585880
6154,712070
6155,549670
6156,695431
6157,586360
6158,666435
6159,558690
6160,712450
6161,528970
6162,686063
6163,568292
6164,641239
6165,562094
6166,678741
6167,524146
6168,669119
6169,549328
6170,640556
6171,528676
6172,672297
6173,514214
6174,647577
6175,544142
6176,610670
6177,529136
6178,653254
6179,487964
6180,645386
6181,526772
6182,603826
6183,510996
6184,631991
6185,489702
6186,615573
6187,516576
6188,592249
6189,494734
6190,626810
6191,463358
6192,608321
6193,506422
6194,569358
6195,493420
6196,599046
6197,463564
6198,592170
6199,481752
6200,567188
6201,471900
6202,596358
6203,446412
6204,570459
6205,486140
6206,539194
6207,464390
6208,580124
6209,434628
6210,568127
6211,457196
6212,535492
6213,454424
6214,558931
6215,429384
6216,546494
6217,456734
6218,520340
6219,433696
6220,554674
6221,412310
6222,538136
6223,444528
6224,501309
6225,435708
6226,531083
6227,404312
6228,524394
6229,429760
6230,502164
6231,410188
6232,524721
6233,397290
6234,503467
6235,424674
6236,478159
6237,414328
6238,511143
6239,376624
6240,503610
6241,405338
6242,472980
6243,397486
6244,495200
6245,381124
6246,478047
6247,401000
6248,458625
6249,384490
6250,491897
6251,360464
6252,473870
6253,392994
6254,441412
6255,379928
6256,469108
6257,360196
6258,463925
6259,373590
6260,440831
6261,364510
6262,462716
6263,346422
6264,445969
6265,377874
6266,419502
6267,357826
6268,451488
6269,334446
6270,443082
6271,356010
6272,418163
6273,350776
6274,434197
6275,331394
6276,420681
6277,356532
6278,405000
6279,336720
6280,432340
6281,316312
6282,418157
6283,341792
6284,389762
6285,338156
6286,414593
6287,311056
6288,405900
6289,330916
6290,388166
6291,317808
6292,409601
6293,308554
6294,389650
6295,327228
6296,369887
6297,316948
6298,398600
6299,290740
6300,391894
6301,313940
6302,364957
6303,306380
6304,382158
6305,293738
6306,371634
6307,311162
6308,354724
6309,295728
6310,381686
6311,273846
6312,368536
6313,303768
6314,343512
6315,292700
6316,362459
6317,276780
6318,356841
6319,288220
